run_details,runtime
algorithm_heuristicEdgeId1_num_nodes_000040_sim_010,"(0.00028014183044433594, 0)"
algorithm_heuristicEdgeId2_num_nodes_000040_sim_010,"(0.00026297569274902344, 0)"
algorithm_heuristicMinCut1_num_nodes_000040_sim_010,"(0.0029757022857666016, 0)"
algorithm_heuristicMinCut2_num_nodes_000040_sim_010,"(0.0028963088989257812, 0)"
algorithm_Alg2_num_nodes_000040_sim_010,"(0.002924680709838867, 0)"
algorithm_edgeIDbrutev3_num_nodes_000040_sim_010,"(0.0004730224609375, 0)"
algorithm_heuristicEdgeId1_num_nodes_000040_sim_011,"(0.0003170967102050781, 0)"
algorithm_heuristicEdgeId2_num_nodes_000040_sim_011,"(0.00032329559326171875, 0)"
algorithm_heuristicMinCut1_num_nodes_000040_sim_011,"(0.0026738643646240234, 0)"
algorithm_heuristicMinCut2_num_nodes_000040_sim_011,"(0.0026960372924804688, 0)"
algorithm_Alg2_num_nodes_000040_sim_011,"(0.002713441848754883, 0)"
algorithm_edgeIDbrutev3_num_nodes_000040_sim_011,"(0.0004596710205078125, 0)"
algorithm_heuristicEdgeId1_num_nodes_000040_sim_012,"(0.00029659271240234375, 0)"
algorithm_heuristicEdgeId2_num_nodes_000040_sim_012,"(0.00028634071350097656, 0)"
algorithm_heuristicMinCut1_num_nodes_000040_sim_012,"(0.0026488304138183594, 0)"
algorithm_heuristicMinCut2_num_nodes_000040_sim_012,"(0.0026040077209472656, 0)"
algorithm_Alg2_num_nodes_000040_sim_012,"(0.0026183128356933594, 0)"
algorithm_edgeIDbrutev3_num_nodes_000040_sim_012,"(0.0004315376281738281, 0)"
algorithm_heuristicEdgeId1_num_nodes_000040_sim_013,"(0.001627206802368164, 4.929330387112004)"
algorithm_heuristicEdgeId2_num_nodes_000040_sim_013,"(0.0019481182098388672, 6.104335838592603)"
algorithm_heuristicMinCut1_num_nodes_000040_sim_013,"(0.010514974594116211, 4.929330387112004)"
algorithm_heuristicMinCut2_num_nodes_000040_sim_013,"(0.013303995132446289, 5.232406623490507)"
algorithm_Alg2_num_nodes_000040_sim_013,"(0.02072763442993164, 4.929330387112004)"
algorithm_edgeIDbrutev3_num_nodes_000040_sim_013,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000040_sim_014,"(0.00033974647521972656, 0)"
algorithm_heuristicEdgeId2_num_nodes_000040_sim_014,"(0.00028514862060546875, 0)"
algorithm_heuristicMinCut1_num_nodes_000040_sim_014,"(0.003246307373046875, 0)"
algorithm_heuristicMinCut2_num_nodes_000040_sim_014,"(0.003294706344604492, 0)"
algorithm_Alg2_num_nodes_000040_sim_014,"(0.0031294822692871094, 0)"
algorithm_edgeIDbrutev3_num_nodes_000040_sim_014,"(0.0004189014434814453, 0)"
algorithm_heuristicEdgeId1_num_nodes_000040_sim_015,"(0.0016064643859863281, 2.755834028622359)"
algorithm_heuristicEdgeId2_num_nodes_000040_sim_015,"(0.0020003318786621094, 2.755834028622359)"
algorithm_heuristicMinCut1_num_nodes_000040_sim_015,"(0.009200096130371094, 2.755834028622359)"
algorithm_heuristicMinCut2_num_nodes_000040_sim_015,"(0.012664318084716797, 2.755834028622359)"
algorithm_Alg2_num_nodes_000040_sim_015,"(0.024582624435424805, 2.755834028622359)"
algorithm_edgeIDbrutev3_num_nodes_000040_sim_015,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000040_sim_016,"(0.0021474361419677734, 8.563889469908869)"
algorithm_heuristicEdgeId2_num_nodes_000040_sim_016,"(0.0027208328247070312, 8.563889469908869)"
algorithm_heuristicMinCut1_num_nodes_000040_sim_016,"(0.015929698944091797, 8.563889469908869)"
algorithm_heuristicMinCut2_num_nodes_000040_sim_016,"(0.020556211471557617, 8.563889469908869)"
algorithm_Alg2_num_nodes_000040_sim_016,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000040_sim_016,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000040_sim_017,"(0.002185344696044922, 5.711867506518976)"
algorithm_heuristicEdgeId2_num_nodes_000040_sim_017,"(0.002968311309814453, 4.874945603763254)"
algorithm_heuristicMinCut1_num_nodes_000040_sim_017,"(0.017107725143432617, 4.874945603763254)"
algorithm_heuristicMinCut2_num_nodes_000040_sim_017,"(0.027245759963989258, 4.874945603763254)"
algorithm_Alg2_num_nodes_000040_sim_017,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000040_sim_017,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000040_sim_018,"(0.0012087821960449219, 0.35849150115059625)"
algorithm_heuristicEdgeId2_num_nodes_000040_sim_018,"(0.001233816146850586, 0.35849150115059625)"
algorithm_heuristicMinCut1_num_nodes_000040_sim_018,"(0.005550384521484375, 0.35849150115059625)"
algorithm_heuristicMinCut2_num_nodes_000040_sim_018,"(0.005647420883178711, 0.35849150115059625)"
algorithm_Alg2_num_nodes_000040_sim_018,"(0.0046808719635009766, 0.35849150115059625)"
algorithm_edgeIDbrutev3_num_nodes_000040_sim_018,"(0.016677379608154297, 0.35849150115059625)"
algorithm_heuristicEdgeId1_num_nodes_000040_sim_019,"(0.00028252601623535156, 0)"
algorithm_heuristicEdgeId2_num_nodes_000040_sim_019,"(0.00027632713317871094, 0)"
algorithm_heuristicMinCut1_num_nodes_000040_sim_019,"(0.0029532909393310547, 0)"
algorithm_heuristicMinCut2_num_nodes_000040_sim_019,"(0.0030698776245117188, 0)"
algorithm_Alg2_num_nodes_000040_sim_019,"(0.002900362014770508, 0)"
algorithm_edgeIDbrutev3_num_nodes_000040_sim_019,"(0.00041484832763671875, 0)"
algorithm_heuristicEdgeId1_num_nodes_000040_sim_020,"(0.0021066665649414062, 3.519021002230634)"
algorithm_heuristicEdgeId2_num_nodes_000040_sim_020,"(0.0031747817993164062, 2.46911896310083)"
algorithm_heuristicMinCut1_num_nodes_000040_sim_020,"(0.016149044036865234, 2.46911896310083)"
algorithm_heuristicMinCut2_num_nodes_000040_sim_020,"(0.0261228084564209, 2.46911896310083)"
algorithm_Alg2_num_nodes_000040_sim_020,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000040_sim_020,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000040_sim_021,"(0.0016126632690429688, 2.192649147976902)"
algorithm_heuristicEdgeId2_num_nodes_000040_sim_021,"(0.0020055770874023438, 2.5028371423180076)"
algorithm_heuristicMinCut1_num_nodes_000040_sim_021,"(0.010691165924072266, 2.192649147976902)"
algorithm_heuristicMinCut2_num_nodes_000040_sim_021,"(0.01237940788269043, 2.5028371423180076)"
algorithm_Alg2_num_nodes_000040_sim_021,"(0.9729254245758057, 2.192649147976902)"
algorithm_edgeIDbrutev3_num_nodes_000040_sim_021,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000040_sim_022,"(0.0002796649932861328, 0)"
algorithm_heuristicEdgeId2_num_nodes_000040_sim_022,"(0.000270843505859375, 0)"
algorithm_heuristicMinCut1_num_nodes_000040_sim_022,"(0.0034246444702148438, 0)"
algorithm_heuristicMinCut2_num_nodes_000040_sim_022,"(0.003468751907348633, 0)"
algorithm_Alg2_num_nodes_000040_sim_022,"(0.0033190250396728516, 0)"
algorithm_edgeIDbrutev3_num_nodes_000040_sim_022,"(0.0004961490631103516, 0)"
algorithm_heuristicEdgeId1_num_nodes_000040_sim_023,"(0.002078533172607422, 3.704464855022905)"
algorithm_heuristicEdgeId2_num_nodes_000040_sim_023,"(0.002749204635620117, 3.704464855022905)"
algorithm_heuristicMinCut1_num_nodes_000040_sim_023,"(0.014597654342651367, 3.704464855022905)"
algorithm_heuristicMinCut2_num_nodes_000040_sim_023,"(0.021128177642822266, 3.704464855022905)"
algorithm_Alg2_num_nodes_000040_sim_023,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000040_sim_023,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000040_sim_024,"(0.0002532005310058594, 0)"
algorithm_heuristicEdgeId2_num_nodes_000040_sim_024,"(0.0003216266632080078, 0)"
algorithm_heuristicMinCut1_num_nodes_000040_sim_024,"(0.002882242202758789, 0)"
algorithm_heuristicMinCut2_num_nodes_000040_sim_024,"(0.0028553009033203125, 0)"
algorithm_Alg2_num_nodes_000040_sim_024,"(0.0028095245361328125, 0)"
algorithm_edgeIDbrutev3_num_nodes_000040_sim_024,"(0.00038361549377441406, 0)"
algorithm_heuristicEdgeId1_num_nodes_000040_sim_025,"(0.00036334991455078125, 0)"
algorithm_heuristicEdgeId2_num_nodes_000040_sim_025,"(0.00028824806213378906, 0)"
algorithm_heuristicMinCut1_num_nodes_000040_sim_025,"(0.002599477767944336, 0)"
algorithm_heuristicMinCut2_num_nodes_000040_sim_025,"(0.0026171207427978516, 0)"
algorithm_Alg2_num_nodes_000040_sim_025,"(0.0025200843811035156, 0)"
algorithm_edgeIDbrutev3_num_nodes_000040_sim_025,"(0.0004923343658447266, 0)"
algorithm_heuristicEdgeId1_num_nodes_000040_sim_026,"(0.0003294944763183594, 0)"
algorithm_heuristicEdgeId2_num_nodes_000040_sim_026,"(0.00027298927307128906, 0)"
algorithm_heuristicMinCut1_num_nodes_000040_sim_026,"(0.0028870105743408203, 0)"
algorithm_heuristicMinCut2_num_nodes_000040_sim_026,"(0.0028793811798095703, 0)"
algorithm_Alg2_num_nodes_000040_sim_026,"(0.0028977394104003906, 0)"
algorithm_edgeIDbrutev3_num_nodes_000040_sim_026,"(0.0004696846008300781, 0)"
algorithm_heuristicEdgeId1_num_nodes_000040_sim_027,"(0.002229452133178711, 5.397451150907908)"
algorithm_heuristicEdgeId2_num_nodes_000040_sim_027,"(0.002830028533935547, 7.571462507992599)"
algorithm_heuristicMinCut1_num_nodes_000040_sim_027,"(0.018255233764648438, 4.596181198571127)"
algorithm_heuristicMinCut2_num_nodes_000040_sim_027,"(0.02174854278564453, 7.571462507992599)"
algorithm_Alg2_num_nodes_000040_sim_027,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000040_sim_027,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000040_sim_028,"(0.00028324127197265625, 0)"
algorithm_heuristicEdgeId2_num_nodes_000040_sim_028,"(0.0002758502960205078, 0)"
algorithm_heuristicMinCut1_num_nodes_000040_sim_028,"(0.002269268035888672, 0)"
algorithm_heuristicMinCut2_num_nodes_000040_sim_028,"(0.00217437744140625, 0)"
algorithm_Alg2_num_nodes_000040_sim_028,"(0.0025043487548828125, 0)"
algorithm_edgeIDbrutev3_num_nodes_000040_sim_028,"(0.00042629241943359375, 0)"
algorithm_heuristicEdgeId1_num_nodes_000040_sim_029,"(0.0020051002502441406, 4.113467198733971)"
algorithm_heuristicEdgeId2_num_nodes_000040_sim_029,"(0.002266407012939453, 4.806019805721257)"
algorithm_heuristicMinCut1_num_nodes_000040_sim_029,"(0.01280522346496582, 4.1134671987339715)"
algorithm_heuristicMinCut2_num_nodes_000040_sim_029,"(0.016690969467163086, 4.1134671987339715)"
algorithm_Alg2_num_nodes_000040_sim_029,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000040_sim_029,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000040_sim_030,"(0.00024962425231933594, 0)"
algorithm_heuristicEdgeId2_num_nodes_000040_sim_030,"(0.0002410411834716797, 0)"
algorithm_heuristicMinCut1_num_nodes_000040_sim_030,"(0.002840280532836914, 0)"
algorithm_heuristicMinCut2_num_nodes_000040_sim_030,"(0.0028390884399414062, 0)"
algorithm_Alg2_num_nodes_000040_sim_030,"(0.002859354019165039, 0)"
algorithm_edgeIDbrutev3_num_nodes_000040_sim_030,"(0.0004134178161621094, 0)"
algorithm_heuristicEdgeId1_num_nodes_000040_sim_031,"(0.0021736621856689453, 5.50860678449794)"
algorithm_heuristicEdgeId2_num_nodes_000040_sim_031,"(0.003187417984008789, 6.422286160443953)"
algorithm_heuristicMinCut1_num_nodes_000040_sim_031,"(0.017586946487426758, 5.187156789809978)"
algorithm_heuristicMinCut2_num_nodes_000040_sim_031,"(0.025982141494750977, 6.422286160443952)"
algorithm_Alg2_num_nodes_000040_sim_031,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000040_sim_031,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000040_sim_032,"(0.0002970695495605469, 0)"
algorithm_heuristicEdgeId2_num_nodes_000040_sim_032,"(0.0003352165222167969, 0)"
algorithm_heuristicMinCut1_num_nodes_000040_sim_032,"(0.002696990966796875, 0)"
algorithm_heuristicMinCut2_num_nodes_000040_sim_032,"(0.0027189254760742188, 0)"
algorithm_Alg2_num_nodes_000040_sim_032,"(0.0027129650115966797, 0)"
algorithm_edgeIDbrutev3_num_nodes_000040_sim_032,"(0.0005011558532714844, 0)"
algorithm_heuristicEdgeId1_num_nodes_000040_sim_033,"(0.0002722740173339844, 0)"
algorithm_heuristicEdgeId2_num_nodes_000040_sim_033,"(0.00028204917907714844, 0)"
algorithm_heuristicMinCut1_num_nodes_000040_sim_033,"(0.003027677536010742, 0)"
algorithm_heuristicMinCut2_num_nodes_000040_sim_033,"(0.0031020641326904297, 0)"
algorithm_Alg2_num_nodes_000040_sim_033,"(0.0031163692474365234, 0)"
algorithm_edgeIDbrutev3_num_nodes_000040_sim_033,"(0.0004303455352783203, 0)"
algorithm_heuristicEdgeId1_num_nodes_000040_sim_034,"(0.00035500526428222656, 0)"
algorithm_heuristicEdgeId2_num_nodes_000040_sim_034,"(0.000286102294921875, 0)"
algorithm_heuristicMinCut1_num_nodes_000040_sim_034,"(0.002646923065185547, 0)"
algorithm_heuristicMinCut2_num_nodes_000040_sim_034,"(0.002607583999633789, 0)"
algorithm_Alg2_num_nodes_000040_sim_034,"(0.0024852752685546875, 0)"
algorithm_edgeIDbrutev3_num_nodes_000040_sim_034,"(0.000484466552734375, 0)"
algorithm_heuristicEdgeId1_num_nodes_000040_sim_035,"(0.00027561187744140625, 0)"
algorithm_heuristicEdgeId2_num_nodes_000040_sim_035,"(0.00027108192443847656, 0)"
algorithm_heuristicMinCut1_num_nodes_000040_sim_035,"(0.0035691261291503906, 0)"
algorithm_heuristicMinCut2_num_nodes_000040_sim_035,"(0.003545999526977539, 0)"
algorithm_Alg2_num_nodes_000040_sim_035,"(0.0035469532012939453, 0)"
algorithm_edgeIDbrutev3_num_nodes_000040_sim_035,"(0.00042366981506347656, 0)"
algorithm_heuristicEdgeId1_num_nodes_000040_sim_036,"(0.0002803802490234375, 0)"
algorithm_heuristicEdgeId2_num_nodes_000040_sim_036,"(0.00027823448181152344, 0)"
algorithm_heuristicMinCut1_num_nodes_000040_sim_036,"(0.0025949478149414062, 0)"
algorithm_heuristicMinCut2_num_nodes_000040_sim_036,"(0.0025811195373535156, 0)"
algorithm_Alg2_num_nodes_000040_sim_036,"(0.0025997161865234375, 0)"
algorithm_edgeIDbrutev3_num_nodes_000040_sim_036,"(0.0004367828369140625, 0)"
algorithm_heuristicEdgeId1_num_nodes_000040_sim_037,"(0.0012078285217285156, 1.06425154783761)"
algorithm_heuristicEdgeId2_num_nodes_000040_sim_037,"(0.0013136863708496094, 2.2451046611020993)"
algorithm_heuristicMinCut1_num_nodes_000040_sim_037,"(0.00566411018371582, 1.06425154783761)"
algorithm_heuristicMinCut2_num_nodes_000040_sim_037,"(0.00589299201965332, 2.2451046611020993)"
algorithm_Alg2_num_nodes_000040_sim_037,"(0.005312919616699219, 1.06425154783761)"
algorithm_edgeIDbrutev3_num_nodes_000040_sim_037,"(0.019090652465820312, 1.06425154783761)"
algorithm_heuristicEdgeId1_num_nodes_000040_sim_038,"(0.0023767948150634766, 8.645597770565482)"
algorithm_heuristicEdgeId2_num_nodes_000040_sim_038,"(0.0028426647186279297, 5.835614592512085)"
algorithm_heuristicMinCut1_num_nodes_000040_sim_038,"(0.02006220817565918, 5.2316716302052)"
algorithm_heuristicMinCut2_num_nodes_000040_sim_038,"(0.022768259048461914, 5.2316716302052)"
algorithm_Alg2_num_nodes_000040_sim_038,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000040_sim_038,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000040_sim_039,"(0.0003209114074707031, 0)"
algorithm_heuristicEdgeId2_num_nodes_000040_sim_039,"(0.0002739429473876953, 0)"
algorithm_heuristicMinCut1_num_nodes_000040_sim_039,"(0.003052234649658203, 0)"
algorithm_heuristicMinCut2_num_nodes_000040_sim_039,"(0.0031328201293945312, 0)"
algorithm_Alg2_num_nodes_000040_sim_039,"(0.003082275390625, 0)"
algorithm_edgeIDbrutev3_num_nodes_000040_sim_039,"(0.0004203319549560547, 0)"
algorithm_heuristicEdgeId1_num_nodes_000040_sim_040,"(0.0002796649932861328, 0)"
algorithm_heuristicEdgeId2_num_nodes_000040_sim_040,"(0.00027632713317871094, 0)"
algorithm_heuristicMinCut1_num_nodes_000040_sim_040,"(0.0036416053771972656, 0)"
algorithm_heuristicMinCut2_num_nodes_000040_sim_040,"(0.0036954879760742188, 0)"
algorithm_Alg2_num_nodes_000040_sim_040,"(0.0036437511444091797, 0)"
algorithm_edgeIDbrutev3_num_nodes_000040_sim_040,"(0.000469207763671875, 0)"
algorithm_heuristicEdgeId1_num_nodes_000040_sim_041,"(0.002167224884033203, 2.285173895807799)"
algorithm_heuristicEdgeId2_num_nodes_000040_sim_041,"(0.003236055374145508, 2.285173895807799)"
algorithm_heuristicMinCut1_num_nodes_000040_sim_041,"(0.016147851943969727, 2.285173895807799)"
algorithm_heuristicMinCut2_num_nodes_000040_sim_041,"(0.026484966278076172, 2.285173895807799)"
algorithm_Alg2_num_nodes_000040_sim_041,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000040_sim_041,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000040_sim_042,"(0.00028443336486816406, 0)"
algorithm_heuristicEdgeId2_num_nodes_000040_sim_042,"(0.0002892017364501953, 0)"
algorithm_heuristicMinCut1_num_nodes_000040_sim_042,"(0.002593994140625, 0)"
algorithm_heuristicMinCut2_num_nodes_000040_sim_042,"(0.0025794506072998047, 0)"
algorithm_Alg2_num_nodes_000040_sim_042,"(0.0027425289154052734, 0)"
algorithm_edgeIDbrutev3_num_nodes_000040_sim_042,"(0.0004305839538574219, 0)"
algorithm_heuristicEdgeId1_num_nodes_000040_sim_043,"(0.00025463104248046875, 0)"
algorithm_heuristicEdgeId2_num_nodes_000040_sim_043,"(0.0002484321594238281, 0)"
algorithm_heuristicMinCut1_num_nodes_000040_sim_043,"(0.002862691879272461, 0)"
algorithm_heuristicMinCut2_num_nodes_000040_sim_043,"(0.0029048919677734375, 0)"
algorithm_Alg2_num_nodes_000040_sim_043,"(0.002947092056274414, 0)"
algorithm_edgeIDbrutev3_num_nodes_000040_sim_043,"(0.00038814544677734375, 0)"
algorithm_heuristicEdgeId1_num_nodes_000040_sim_044,"(0.0003287792205810547, 0)"
algorithm_heuristicEdgeId2_num_nodes_000040_sim_044,"(0.00031948089599609375, 0)"
algorithm_heuristicMinCut1_num_nodes_000040_sim_044,"(0.003258228302001953, 0)"
algorithm_heuristicMinCut2_num_nodes_000040_sim_044,"(0.003153562545776367, 0)"
algorithm_Alg2_num_nodes_000040_sim_044,"(0.003203153610229492, 0)"
algorithm_edgeIDbrutev3_num_nodes_000040_sim_044,"(0.0004725456237792969, 0)"
algorithm_heuristicEdgeId1_num_nodes_000040_sim_045,"(0.00024819374084472656, 0)"
algorithm_heuristicEdgeId2_num_nodes_000040_sim_045,"(0.0002453327178955078, 0)"
algorithm_heuristicMinCut1_num_nodes_000040_sim_045,"(0.0028498172760009766, 0)"
algorithm_heuristicMinCut2_num_nodes_000040_sim_045,"(0.0028743743896484375, 0)"
algorithm_Alg2_num_nodes_000040_sim_045,"(0.003020048141479492, 0)"
algorithm_edgeIDbrutev3_num_nodes_000040_sim_045,"(0.00038242340087890625, 0)"
algorithm_heuristicEdgeId1_num_nodes_000040_sim_046,"(0.00029778480529785156, 0)"
algorithm_heuristicEdgeId2_num_nodes_000040_sim_046,"(0.00029277801513671875, 0)"
algorithm_heuristicMinCut1_num_nodes_000040_sim_046,"(0.0027303695678710938, 0)"
algorithm_heuristicMinCut2_num_nodes_000040_sim_046,"(0.0026366710662841797, 0)"
algorithm_Alg2_num_nodes_000040_sim_046,"(0.0026412010192871094, 0)"
algorithm_edgeIDbrutev3_num_nodes_000040_sim_046,"(0.0005435943603515625, 0)"
algorithm_heuristicEdgeId1_num_nodes_000040_sim_047,"(0.0002605915069580078, 0)"
algorithm_heuristicEdgeId2_num_nodes_000040_sim_047,"(0.0002608299255371094, 0)"
algorithm_heuristicMinCut1_num_nodes_000040_sim_047,"(0.0028638839721679688, 0)"
algorithm_heuristicMinCut2_num_nodes_000040_sim_047,"(0.0029501914978027344, 0)"
algorithm_Alg2_num_nodes_000040_sim_047,"(0.002908468246459961, 0)"
algorithm_edgeIDbrutev3_num_nodes_000040_sim_047,"(0.00041556358337402344, 0)"
algorithm_heuristicEdgeId1_num_nodes_000040_sim_048,"(0.000339508056640625, 0)"
algorithm_heuristicEdgeId2_num_nodes_000040_sim_048,"(0.0003337860107421875, 0)"
algorithm_heuristicMinCut1_num_nodes_000040_sim_048,"(0.003194093704223633, 0)"
algorithm_heuristicMinCut2_num_nodes_000040_sim_048,"(0.0031385421752929688, 0)"
algorithm_Alg2_num_nodes_000040_sim_048,"(0.0034055709838867188, 0)"
algorithm_edgeIDbrutev3_num_nodes_000040_sim_048,"(0.000484466552734375, 0)"
algorithm_heuristicEdgeId1_num_nodes_000040_sim_049,"(0.0003299713134765625, 0)"
algorithm_heuristicEdgeId2_num_nodes_000040_sim_049,"(0.00032591819763183594, 0)"
algorithm_heuristicMinCut1_num_nodes_000040_sim_049,"(0.0032215118408203125, 0)"
algorithm_heuristicMinCut2_num_nodes_000040_sim_049,"(0.0032243728637695312, 0)"
algorithm_Alg2_num_nodes_000040_sim_049,"(0.003171682357788086, 0)"
algorithm_edgeIDbrutev3_num_nodes_000040_sim_049,"(0.0004982948303222656, 0)"
algorithm_heuristicEdgeId1_num_nodes_000050_sim_000,"(0.00036454200744628906, 0)"
algorithm_heuristicEdgeId2_num_nodes_000050_sim_000,"(0.0003428459167480469, 0)"
algorithm_heuristicMinCut1_num_nodes_000050_sim_000,"(0.004879951477050781, 0)"
algorithm_heuristicMinCut2_num_nodes_000050_sim_000,"(0.004662990570068359, 0)"
algorithm_Alg2_num_nodes_000050_sim_000,"(0.004734516143798828, 0)"
algorithm_edgeIDbrutev3_num_nodes_000050_sim_000,"(0.0005452632904052734, 0)"
algorithm_heuristicEdgeId1_num_nodes_000050_sim_001,"(0.0003364086151123047, 0)"
algorithm_heuristicEdgeId2_num_nodes_000050_sim_001,"(0.00032973289489746094, 0)"
algorithm_heuristicMinCut1_num_nodes_000050_sim_001,"(0.0030841827392578125, 0)"
algorithm_heuristicMinCut2_num_nodes_000050_sim_001,"(0.003082752227783203, 0)"
algorithm_Alg2_num_nodes_000050_sim_001,"(0.0032401084899902344, 0)"
algorithm_edgeIDbrutev3_num_nodes_000050_sim_001,"(0.0004966259002685547, 0)"
algorithm_heuristicEdgeId1_num_nodes_000050_sim_002,"(0.00028634071350097656, 0)"
algorithm_heuristicEdgeId2_num_nodes_000050_sim_002,"(0.0002796649932861328, 0)"
algorithm_heuristicMinCut1_num_nodes_000050_sim_002,"(0.0027527809143066406, 0)"
algorithm_heuristicMinCut2_num_nodes_000050_sim_002,"(0.0027387142181396484, 0)"
algorithm_Alg2_num_nodes_000050_sim_002,"(0.0027065277099609375, 0)"
algorithm_edgeIDbrutev3_num_nodes_000050_sim_002,"(0.0004582405090332031, 0)"
algorithm_heuristicEdgeId1_num_nodes_000050_sim_003,"(0.000316619873046875, 0)"
algorithm_heuristicEdgeId2_num_nodes_000050_sim_003,"(0.00032138824462890625, 0)"
algorithm_heuristicMinCut1_num_nodes_000050_sim_003,"(0.0027081966400146484, 0)"
algorithm_heuristicMinCut2_num_nodes_000050_sim_003,"(0.0026993751525878906, 0)"
algorithm_Alg2_num_nodes_000050_sim_003,"(0.002748727798461914, 0)"
algorithm_edgeIDbrutev3_num_nodes_000050_sim_003,"(0.0005080699920654297, 0)"
algorithm_heuristicEdgeId1_num_nodes_000050_sim_004,"(0.028700590133666992, 3.3161658614756924)"
algorithm_heuristicEdgeId2_num_nodes_000050_sim_004,"(0.029552698135375977, 6.58011836412815)"
algorithm_heuristicMinCut1_num_nodes_000050_sim_004,"(0.047760725021362305, 3.3161658614756924)"
algorithm_heuristicMinCut2_num_nodes_000050_sim_004,"(0.054201364517211914, 6.58011836412815)"
algorithm_Alg2_num_nodes_000050_sim_004,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000050_sim_004,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000050_sim_005,"(0.0003535747528076172, 0)"
algorithm_heuristicEdgeId2_num_nodes_000050_sim_005,"(0.0004086494445800781, 0)"
algorithm_heuristicMinCut1_num_nodes_000050_sim_005,"(0.004522085189819336, 0)"
algorithm_heuristicMinCut2_num_nodes_000050_sim_005,"(0.00451207160949707, 0)"
algorithm_Alg2_num_nodes_000050_sim_005,"(0.00452423095703125, 0)"
algorithm_edgeIDbrutev3_num_nodes_000050_sim_005,"(0.0004968643188476562, 0)"
algorithm_heuristicEdgeId1_num_nodes_000050_sim_006,"(0.00042247772216796875, 0)"
algorithm_heuristicEdgeId2_num_nodes_000050_sim_006,"(0.0004286766052246094, 0)"
algorithm_heuristicMinCut1_num_nodes_000050_sim_006,"(0.004846334457397461, 0)"
algorithm_heuristicMinCut2_num_nodes_000050_sim_006,"(0.004839897155761719, 0)"
algorithm_Alg2_num_nodes_000050_sim_006,"(0.004903316497802734, 0)"
algorithm_edgeIDbrutev3_num_nodes_000050_sim_006,"(0.0004968643188476562, 0)"
algorithm_heuristicEdgeId1_num_nodes_000050_sim_007,"(0.002077817916870117, 1.7583386567257535)"
algorithm_heuristicEdgeId2_num_nodes_000050_sim_007,"(0.0028197765350341797, 2.589461486021983)"
algorithm_heuristicMinCut1_num_nodes_000050_sim_007,"(0.012897729873657227, 1.7583386567257535)"
algorithm_heuristicMinCut2_num_nodes_000050_sim_007,"(0.019526243209838867, 1.7583386567257535)"
algorithm_Alg2_num_nodes_000050_sim_007,"(0.028212547302246094, 1.7583386567257535)"
algorithm_edgeIDbrutev3_num_nodes_000050_sim_007,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000050_sim_008,"(0.00040793418884277344, 0)"
algorithm_heuristicEdgeId2_num_nodes_000050_sim_008,"(0.0003619194030761719, 0)"
algorithm_heuristicMinCut1_num_nodes_000050_sim_008,"(0.004500150680541992, 0)"
algorithm_heuristicMinCut2_num_nodes_000050_sim_008,"(0.004457712173461914, 0)"
algorithm_Alg2_num_nodes_000050_sim_008,"(0.004620790481567383, 0)"
algorithm_edgeIDbrutev3_num_nodes_000050_sim_008,"(0.0006098747253417969, 0)"
algorithm_heuristicEdgeId1_num_nodes_000050_sim_009,"(0.0002841949462890625, 0)"
algorithm_heuristicEdgeId2_num_nodes_000050_sim_009,"(0.0002803802490234375, 0)"
algorithm_heuristicMinCut1_num_nodes_000050_sim_009,"(0.003701925277709961, 0)"
algorithm_heuristicMinCut2_num_nodes_000050_sim_009,"(0.0038034915924072266, 0)"
algorithm_Alg2_num_nodes_000050_sim_009,"(0.0036356449127197266, 0)"
algorithm_edgeIDbrutev3_num_nodes_000050_sim_009,"(0.00045561790466308594, 0)"
algorithm_heuristicEdgeId1_num_nodes_000050_sim_010,"(0.0003554821014404297, 0)"
algorithm_heuristicEdgeId2_num_nodes_000050_sim_010,"(0.00035119056701660156, 0)"
