run_details,runtime
algorithm_heuristicEdgeId2_num_nodes_000100_sim_042,"(0.04517936706542969, 68.757110543956)"
algorithm_heuristicMinCut1_num_nodes_000100_sim_042,"(3.11894154548645, 68.75711054395602)"
algorithm_heuristicMinCut2_num_nodes_000100_sim_042,"(3.098299026489258, 68.75711054395602)"
algorithm_Alg2_num_nodes_000100_sim_042,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000100_sim_042,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000100_sim_043,"(0.02032470703125, 64.80252257341972)"
algorithm_heuristicEdgeId2_num_nodes_000100_sim_043,"(0.043363332748413086, 58.79240858043746)"
algorithm_heuristicMinCut1_num_nodes_000100_sim_043,"(1.7529590129852295, 64.80252257341971)"
algorithm_heuristicMinCut2_num_nodes_000100_sim_043,"(1.8374357223510742, 54.48028305470327)"
algorithm_Alg2_num_nodes_000100_sim_043,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000100_sim_043,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000100_sim_044,"(0.007537841796875, 57.862560977205185)"
algorithm_heuristicEdgeId2_num_nodes_000100_sim_044,"(0.044795989990234375, 61.220173003595676)"
algorithm_heuristicMinCut1_num_nodes_000100_sim_044,"(2.016972303390503, 53.34091204781201)"
algorithm_heuristicMinCut2_num_nodes_000100_sim_044,"(1.4913344383239746, 61.22017300359566)"
algorithm_Alg2_num_nodes_000100_sim_044,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000100_sim_044,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000100_sim_045,"(0.020205259323120117, 54.5465991036322)"
algorithm_heuristicEdgeId2_num_nodes_000100_sim_045,"(0.04595756530761719, 53.296411179184034)"
algorithm_heuristicMinCut1_num_nodes_000100_sim_045,"(1.6836316585540771, 54.5465991036322)"
algorithm_heuristicMinCut2_num_nodes_000100_sim_045,"(1.912139892578125, 50.378003705986075)"
algorithm_Alg2_num_nodes_000100_sim_045,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000100_sim_045,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000100_sim_046,"(0.008000612258911133, 54.44272718439322)"
algorithm_heuristicEdgeId2_num_nodes_000100_sim_046,"(0.04698801040649414, 59.635692544427556)"
algorithm_heuristicMinCut1_num_nodes_000100_sim_046,"(1.4043900966644287, 51.03990270859493)"
algorithm_heuristicMinCut2_num_nodes_000100_sim_046,"(1.1526849269866943, 59.63569254442755)"
algorithm_Alg2_num_nodes_000100_sim_046,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000100_sim_046,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000100_sim_047,"(0.02486443519592285, 67.10317779994722)"
algorithm_heuristicEdgeId2_num_nodes_000100_sim_047,"(0.047048330307006836, 65.55596508966421)"
algorithm_heuristicMinCut1_num_nodes_000100_sim_047,"(1.9061927795410156, 67.10317779994722)"
algorithm_heuristicMinCut2_num_nodes_000100_sim_047,"(2.02836537361145, 65.55596508966423)"
algorithm_Alg2_num_nodes_000100_sim_047,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000100_sim_047,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000100_sim_048,"(0.0446162223815918, 60.23788831615248)"
algorithm_heuristicEdgeId2_num_nodes_000100_sim_048,"(0.04567980766296387, 58.53187669141946)"
algorithm_heuristicMinCut1_num_nodes_000100_sim_048,"(4.250299692153931, 60.23788831615247)"
algorithm_heuristicMinCut2_num_nodes_000100_sim_048,"(4.323720932006836, 57.94504266321251)"
algorithm_Alg2_num_nodes_000100_sim_048,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000100_sim_048,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000100_sim_049,"(0.02367711067199707, 55.556605275943774)"
algorithm_heuristicEdgeId2_num_nodes_000100_sim_049,"(0.048964738845825195, 52.49569498685544)"
algorithm_heuristicMinCut1_num_nodes_000100_sim_049,"(1.8675799369812012, 55.55660527594379)"
algorithm_heuristicMinCut2_num_nodes_000100_sim_049,"(1.8901243209838867, 52.495694986855455)"
algorithm_Alg2_num_nodes_000100_sim_049,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000100_sim_049,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_000,"(0.08393573760986328, 95.65725422329113)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_000,"(0.11498379707336426, 95.65725422329112)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_000,"(9.10213303565979, 95.65725422329108)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_000,"(9.341499090194702, 95.65725422329108)"
algorithm_Alg2_num_nodes_000150_sim_000,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_000,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_001,"(0.03307485580444336, 94.4710935694082)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_001,"(0.10953235626220703, 84.00990439866628)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_001,"(4.418116807937622, 94.47109356940818)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_001,"(4.828070878982544, 81.55201088597889)"
algorithm_Alg2_num_nodes_000150_sim_001,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_001,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_002,"(0.2194383144378662, 75.17949394652345)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_002,"(0.2593533992767334, 74.781451752918)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_002,"(7.278778314590454, 75.17949394652346)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_002,"(7.672393560409546, 73.84376812305366)"
algorithm_Alg2_num_nodes_000150_sim_002,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_002,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_003,"(0.024770021438598633, 105.9312820709682)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_003,"(0.10941791534423828, 101.48068348489834)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_003,"(3.9755475521087646, 105.93128207096827)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_003,"(4.538273096084595, 100.71573441624473)"
algorithm_Alg2_num_nodes_000150_sim_003,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_003,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_004,"(0.09619331359863281, 95.45493165605446)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_004,"(0.11294889450073242, 94.708820296977)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_004,"(9.315297365188599, 95.45493165605444)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_004,"(9.976341724395752, 94.60701621737299)"
algorithm_Alg2_num_nodes_000150_sim_004,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_004,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_005,"(0.03295421600341797, 111.79307183276111)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_005,"(0.11863207817077637, 111.72003119755821)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_005,"(5.050864219665527, 111.7930718327611)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_005,"(5.381383180618286, 109.0763280437029)"
algorithm_Alg2_num_nodes_000150_sim_005,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_005,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_006,"(0.08558011054992676, 108.20843636957872)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_006,"(0.12205076217651367, 108.20843636957872)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_006,"(9.295575380325317, 108.20843636957866)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_006,"(9.65226435661316, 108.20843636957866)"
algorithm_Alg2_num_nodes_000150_sim_006,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_006,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_007,"(0.10639262199401855, 106.00326235302119)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_007,"(0.12243509292602539, 106.00326235302121)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_007,"(11.264592170715332, 106.00326235302119)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_007,"(30.192116498947144, 165.22625035369327)"
algorithm_Alg2_num_nodes_000150_sim_007,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_007,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_008,"(0.03375983238220215, 100.05712366446899)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_008,"(0.1137089729309082, 96.25062758568762)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_008,"(4.984722852706909, 100.05712366446889)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_008,"(5.312237501144409, 96.2506275856876)"
algorithm_Alg2_num_nodes_000150_sim_008,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_008,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_009,"(0.2456679344177246, 95.385101669729)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_009,"(0.2650015354156494, 94.07790642208387)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_009,"(9.922362804412842, 95.38510166972895)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_009,"(10.890270948410034, 91.02663156971269)"
algorithm_Alg2_num_nodes_000150_sim_009,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_009,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_010,"(0.0935215950012207, 108.14284208372548)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_010,"(0.10417032241821289, 102.49616172847553)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_010,"(8.781013488769531, 108.14284208372543)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_010,"(9.532076120376587, 102.49616172847553)"
algorithm_Alg2_num_nodes_000150_sim_010,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_010,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_011,"(0.015737533569335938, 84.84229216963594)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_011,"(0.10128331184387207, 84.84229216963591)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_011,"(4.3814568519592285, 84.84229216963595)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_011,"(4.662478685379028, 84.84229216963595)"
algorithm_Alg2_num_nodes_000150_sim_011,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_011,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_012,"(0.09879946708679199, 96.68841504670993)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_012,"(0.11164283752441406, 96.68841504670999)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_012,"(9.405772924423218, 96.68841504670999)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_012,"(9.810325622558594, 96.68841504670999)"
algorithm_Alg2_num_nodes_000150_sim_012,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_012,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_013,"(0.07325601577758789, 118.74615410888272)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_013,"(0.1094667911529541, 118.64201737151573)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_013,"(8.090181827545166, 118.74615410888266)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_013,"(8.8086416721344, 118.02269134349862)"
algorithm_Alg2_num_nodes_000150_sim_013,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_013,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_014,"(0.2625274658203125, 120.50278876375465)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_014,"(0.2644498348236084, 118.96772373980589)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_014,"(11.325360774993896, 120.50278876375462)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_014,"(11.71150279045105, 118.9677237398059)"
algorithm_Alg2_num_nodes_000150_sim_014,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_014,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_015,"(0.07264089584350586, 117.93746167040172)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_015,"(0.11045646667480469, 117.93746167040175)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_015,"(8.049570798873901, 117.93746167040179)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_015,"(8.564474821090698, 117.93746167040179)"
algorithm_Alg2_num_nodes_000150_sim_015,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_015,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_016,"(0.049117326736450195, 107.02314148391262)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_016,"(0.11483550071716309, 104.01681510112466)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_016,"(5.956834554672241, 107.02314148391262)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_016,"(6.516556262969971, 101.42365247470313)"
algorithm_Alg2_num_nodes_000150_sim_016,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_016,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_017,"(0.09694814682006836, 109.39045438588875)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_017,"(0.11887025833129883, 108.4947233902199)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_017,"(8.295568227767944, 109.39045438588877)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_017,"(8.54608416557312, 108.49472339021992)"
algorithm_Alg2_num_nodes_000150_sim_017,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_017,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_018,"(0.024724483489990234, 100.40031624222068)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_018,"(0.10607361793518066, 100.40031624222067)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_018,"(4.00675892829895, 100.40031624222067)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_018,"(4.618478059768677, 100.40031624222067)"
algorithm_Alg2_num_nodes_000150_sim_018,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_018,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_019,"(0.07556486129760742, 111.24019508295655)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_019,"(0.12231087684631348, 108.67401505965472)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_019,"(6.970791578292847, 111.24019508295653)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_019,"(7.425966739654541, 106.9921331829072)"
algorithm_Alg2_num_nodes_000150_sim_019,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_019,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_020,"(0.09522247314453125, 98.49590104657479)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_020,"(0.1004631519317627, 96.13337446438149)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_020,"(8.062824726104736, 98.49590104657483)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_020,"(8.897719144821167, 94.83573804477157)"
algorithm_Alg2_num_nodes_000150_sim_020,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_020,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_021,"(0.0731499195098877, 115.26689636668252)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_021,"(0.1215658187866211, 115.2668963666824)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_021,"(8.216157674789429, 115.2668963666824)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_021,"(8.682716131210327, 115.2668963666824)"
algorithm_Alg2_num_nodes_000150_sim_021,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_021,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_022,"(0.10332059860229492, 90.63084593210397)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_022,"(0.11105966567993164, 89.53062463268975)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_022,"(11.105391502380371, 90.63084593210402)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_022,"(11.828155517578125, 88.94944931258462)"
algorithm_Alg2_num_nodes_000150_sim_022,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_022,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_023,"(0.04888749122619629, 109.39264112224832)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_023,"(0.1135256290435791, 109.02177294017174)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_023,"(5.959260940551758, 109.39264112224829)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_023,"(6.706686735153198, 107.57976306422084)"
algorithm_Alg2_num_nodes_000150_sim_023,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_023,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_024,"(0.12587308883666992, 118.17486151387139)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_024,"(0.11292624473571777, 117.27351672529808)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_024,"(13.90149211883545, 118.17486151387142)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_024,"(14.163357973098755, 117.27351672529801)"
algorithm_Alg2_num_nodes_000150_sim_024,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_024,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_025,"(0.08806419372558594, 108.77449370673598)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_025,"(0.12424087524414062, 103.80020621138489)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_025,"(8.373835325241089, 108.774493706736)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_025,"(9.146467208862305, 103.61631361380144)"
algorithm_Alg2_num_nodes_000150_sim_025,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_025,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_026,"(0.033669471740722656, 103.42067136548347)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_026,"(0.11556696891784668, 103.07885254877627)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_026,"(5.006552696228027, 103.42067136548341)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_026,"(5.394505262374878, 103.07885254877628)"
algorithm_Alg2_num_nodes_000150_sim_026,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_026,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_027,"(0.0742342472076416, 90.49884566873273)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_027,"(0.10519814491271973, 90.49884566873273)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_027,"(6.752764463424683, 90.49884566873274)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_027,"(7.126806735992432, 90.49884566873274)"
algorithm_Alg2_num_nodes_000150_sim_027,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_027,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_028,"(0.047989845275878906, 91.49036629819747)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_028,"(0.11521196365356445, 91.25704111530722)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_028,"(5.9206132888793945, 91.49036629819743)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_028,"(6.384372234344482, 89.41415959789033)"
algorithm_Alg2_num_nodes_000150_sim_028,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_028,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_029,"(0.09620380401611328, 104.86205295001791)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_029,"(0.1174173355102539, 104.86205295001791)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_029,"(9.950161695480347, 104.86205295001793)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_029,"(10.202301979064941, 104.86205295001793)"
algorithm_Alg2_num_nodes_000150_sim_029,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_029,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_030,"(0.032210588455200195, 85.90070379857956)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_030,"(0.10595965385437012, 85.70139111173756)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_030,"(4.367019414901733, 85.90070379857953)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_030,"(4.978188991546631, 84.09086622685328)"
algorithm_Alg2_num_nodes_000150_sim_030,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_030,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_031,"(0.08564162254333496, 104.95484390288625)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_031,"(0.11857843399047852, 103.7021568721266)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_031,"(8.400770425796509, 104.95484390288625)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_031,"(9.035449743270874, 103.70215687212664)"
algorithm_Alg2_num_nodes_000150_sim_031,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_031,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_032,"(0.09171605110168457, 73.19508658833266)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_032,"(0.10954666137695312, 70.42771396379818)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_032,"(8.180595636367798, 73.19508658833264)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_032,"(8.712105751037598, 70.1968713669943)"
algorithm_Alg2_num_nodes_000150_sim_032,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_032,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_033,"(0.0163421630859375, 96.71191100289869)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_033,"(0.11715912818908691, 98.6237626798558)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_033,"(5.050828695297241, 94.21503219195225)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_033,"(5.228541374206543, 97.92505364872676)"
algorithm_Alg2_num_nodes_000150_sim_033,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_033,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_034,"(0.07247209548950195, 91.27801346791775)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_034,"(0.11001348495483398, 87.63438575308646)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_034,"(6.858370304107666, 91.27801346791777)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_034,"(6.9431843757629395, 85.12594917090323)"
algorithm_Alg2_num_nodes_000150_sim_034,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_034,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_035,"(0.0341181755065918, 115.81574928139898)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_035,"(0.1170659065246582, 115.29731725829156)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_035,"(5.128891706466675, 115.81574928139901)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_035,"(5.539865493774414, 109.65997880294417)"
algorithm_Alg2_num_nodes_000150_sim_035,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_035,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_036,"(0.12278580665588379, 106.38983769606553)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_036,"(0.10817337036132812, 105.13321882911309)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_036,"(11.452703714370728, 106.3898376960655)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_036,"(11.783806800842285, 105.13321882911315)"
algorithm_Alg2_num_nodes_000150_sim_036,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_036,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_037,"(0.09640121459960938, 90.92375425966225)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_037,"(0.11093664169311523, 90.92375425966219)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_037,"(9.393053531646729, 90.92375425966219)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_037,"(9.887477397918701, 90.92375425966219)"
algorithm_Alg2_num_nodes_000150_sim_037,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_037,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_038,"(0.02530813217163086, 93.49865960305017)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_038,"(0.10950112342834473, 86.64743421851539)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_038,"(4.153979063034058, 93.49865960305014)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_038,"(4.314427375793457, 86.64743421851536)"
algorithm_Alg2_num_nodes_000150_sim_038,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_038,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_039,"(0.0729215145111084, 86.21279732889602)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_039,"(0.12021040916442871, 86.212797328896)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_039,"(7.329251289367676, 86.21279732889603)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_039,"(7.7328715324401855, 86.21279732889603)"
algorithm_Alg2_num_nodes_000150_sim_039,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_039,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_040,"(0.22017478942871094, 96.7030373492885)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_040,"(0.2647969722747803, 94.08870275588231)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_040,"(6.7714927196502686, 96.70303734928854)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_040,"(7.053156137466431, 94.0887027558823)"
algorithm_Alg2_num_nodes_000150_sim_040,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_040,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_041,"(0.10868597030639648, 97.91215494198208)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_041,"(0.10550642013549805, 96.76592589867703)"
algorithm_heuristicMinCut1_num_nodes_000150_sim_041,"(11.048657655715942, 97.91215494198208)"
algorithm_heuristicMinCut2_num_nodes_000150_sim_041,"(11.553373336791992, 94.5933777032316)"
algorithm_Alg2_num_nodes_000150_sim_041,"(inf, inf)"
algorithm_edgeIDbrutev3_num_nodes_000150_sim_041,"(inf, inf)"
algorithm_heuristicEdgeId1_num_nodes_000150_sim_042,"(0.12502026557922363, 93.86779059122163)"
algorithm_heuristicEdgeId2_num_nodes_000150_sim_042,"(0.11542916297912598, 93.31244557888454)"
